year,month,report begin date,report end date,region,type_egg,price unit,environment,price avg
2019,February,2/9/2019,2/15/2019,SouthCentral,Large White,Per Carton,Conventional,1.52
2019,February,2/9/2019,2/15/2019,SouthCentral,Large White,Per Carton,Conventional,2.25
2019,February,2/9/2019,2/15/2019,SouthCentral,Medium White,Per Carton,Conventional,1.25
2019,February,2/9/2019,2/15/2019,SouthEast,Large Brown,Per Carton,Organic,2.46
2019,February,2/9/2019,2/15/2019,SouthEast,Large Brown,Per Carton,Conventional,2
2019,February,2/9/2019,2/15/2019,SouthEast,Extra Large White,Per Carton,Conventional,2.49
2019,February,2/9/2019,2/15/2019,SouthEast,Large White,Per Carton,Organic,2
2019,February,2/9/2019,2/15/2019,SouthEast,Large White,Per Carton,Conventional,2.67
2019,February,2/9/2019,2/15/2019,SouthEast,Large White,Per Carton,Conventional,1.94
2019,February,2/9/2019,2/15/2019,SouthEast,Medium White,Per Carton,Conventional,2.5
2019,February,2/9/2019,2/15/2019,SouthWest,Large Brown,Per Carton,Organic,2.71
2019,February,2/9/2019,2/15/2019,SouthWest,Extra Large White,Per Carton,Organic,3.36
2019,February,2/9/2019,2/15/2019,SouthWest,Extra Large White,Per Carton,Conventional,2.09
2019,February,2/9/2019,2/15/2019,SouthWest,Large White,Per Carton,Organic,1.5
2019,February,2/9/2019,2/15/2019,SouthWest,Large White,Per Carton,Conventional,1.33
2019,February,2/9/2019,2/15/2019,SouthWest,Large White,Per Carton,Conventional,2.71
2019,February,2/9/2019,2/15/2019,SouthWest,Medium White,Per Carton,Conventional,1.66
2019,February,2/16/2019,2/22/2019,Alaska,Large White,Per Carton,Organic,1.88
2019,February,2/16/2019,2/22/2019,Hawaii,Large White,Per Carton,Conventional,4.99
2019,February,2/16/2019,2/22/2019,MidWest,Large Brown,Per Carton,Organic,3.04
2019,February,2/16/2019,2/22/2019,MidWest,Large Brown,Per Carton,Conventional,1.39
2019,February,2/16/2019,2/22/2019,MidWest,Extra Large White,Per Carton,Conventional,4.69
2019,February,2/16/2019,2/22/2019,MidWest,Extra Large White,Per Carton,Organic,4.99
2019,February,2/16/2019,2/22/2019,MidWest,Large White,Per Carton,Organic,1.5
2019,February,2/16/2019,2/22/2019,MidWest,Large White,Per Carton,Conventional,0.99
2019,February,2/16/2019,2/22/2019,MidWest,Large White,Per Carton,Conventional,2.24
2019,February,2/16/2019,2/22/2019,MidWest,Medium White,Per Carton,Conventional,0.69
2019,February,2/16/2019,2/22/2019,National,Extra Large Brown,Per Carton,Organic,3.99
2019,February,2/16/2019,2/22/2019,National,Large Brown,Per Carton,Organic,2.93
2019,February,2/16/2019,2/22/2019,National,Large Brown,Per Carton,Conventional,1.39
2019,February,2/16/2019,2/22/2019,National,Large Brown,Per Carton,Organic,3.9
2019,February,2/16/2019,2/22/2019,National,Extra Large White,Per Carton,Conventional,4.69
2019,February,2/16/2019,2/22/2019,National,Extra Large White,Per Carton,Conventional,2.49
2019,February,2/16/2019,2/22/2019,National,Extra Large White,Per Carton,Organic,4.99
2019,February,2/16/2019,2/22/2019,National,Large White,Per Carton,Organic,2.18
2019,February,2/16/2019,2/22/2019,National,Large White,Per Carton,Conventional,1.49
2019,February,2/16/2019,2/22/2019,National,Large White,Per Carton,Conventional,2.42
2019,February,2/16/2019,2/22/2019,NorthEast,Extra Large Brown,Per Carton,Organic,3.99
2019,February,2/16/2019,2/22/2019,NorthEast,Large Brown,Per Carton,Organic,2.85
2019,February,2/16/2019,2/22/2019,NorthEast,Large Brown,Per Carton,Organic,3.99
2019,February,2/16/2019,2/22/2019,NorthEast,Extra Large White,Per Carton,Conventional,2.49
2019,February,2/16/2019,2/22/2019,NorthEast,Large White,Per Carton,Organic,2.49
2019,February,2/16/2019,2/22/2019,NorthEast,Large White,Per Carton,Conventional,2.48
2019,February,2/16/2019,2/22/2019,NorthEast,Large White,Per Carton,Conventional,2.52
2019,February,2/16/2019,2/22/2019,NorthEast,Medium White,Per Carton,Conventional,0.88
2019,February,2/16/2019,2/22/2019,NorthWest,Large Brown,Per Carton,Organic,2.84
2019,February,2/16/2019,2/22/2019,NorthWest,Large White,Per Carton,Conventional,1.12
2019,February,2/16/2019,2/22/2019,NorthWest,Large White,Per Carton,Conventional,2.32
2019,February,2/16/2019,2/22/2019,NorthWest,Medium White,Per Carton,Conventional,0.99
2019,February,2/16/2019,2/22/2019,SouthCentral,Large Brown,Per Carton,Organic,2.8
2019,February,2/16/2019,2/22/2019,SouthCentral,Large Brown,Per Carton,Organic,2.98
2019,February,2/16/2019,2/22/2019,SouthCentral,Extra Large White,Per Carton,Organic,4.99
2019,February,2/16/2019,2/22/2019,SouthCentral,Large White,Per Carton,Conventional,2.42
2019,February,2/16/2019,2/22/2019,SouthCentral,Large White,Per Carton,Conventional,1.97
2019,February,2/16/2019,2/22/2019,SouthEast,Large Brown,Per Carton,Organic,2.5
2019,February,2/16/2019,2/22/2019,SouthEast,Extra Large White,Per Carton,Conventional,4.69
2019,February,2/16/2019,2/22/2019,SouthEast,Large White,Per Carton,Conventional,1.13
2019,February,2/16/2019,2/22/2019,SouthEast,Large White,Per Carton,Conventional,2.41
2019,February,2/16/2019,2/22/2019,SouthWest,Large Brown,Per Carton,Organic,3.99
2019,February,2/16/2019,2/22/2019,SouthWest,Large Brown,Per Carton,Organic,4.99
2019,February,2/16/2019,2/22/2019,SouthWest,Large White,Per Carton,Conventional,1.84
2019,February,2/16/2019,2/22/2019,SouthWest,Medium White,Per Carton,Conventional,2.15
2019,February,2/23/2019,3/1/2019,Alaska,Large Brown,Per Carton,Organic,3.99
2019,February,2/23/2019,3/1/2019,Hawaii,Large Brown,Per Carton,Organic,2.66
2019,February,2/23/2019,3/1/2019,Hawaii,Large Brown,Per Carton,Organic,3.99
2019,February,2/23/2019,3/1/2019,Hawaii,Large White,Per Carton,Conventional,0.91
2019,February,2/23/2019,3/1/2019,MidWest,Large Brown,Per Carton,Organic,2.46
2019,February,2/23/2019,3/1/2019,MidWest,Large Brown,Per Carton,Organic,4.03
2019,February,2/23/2019,3/1/2019,MidWest,Large Brown,Per Carton,Conventional,2.99
2019,February,2/23/2019,3/1/2019,MidWest,Extra Large White,Per Carton,Conventional,1.12
2019,February,2/23/2019,3/1/2019,MidWest,Extra Large White,Per Carton,Conventional,2
2019,February,2/23/2019,3/1/2019,MidWest,Large White,Per Carton,Conventional,2.36
2019,February,2/23/2019,3/1/2019,MidWest,Large White,Per Carton,Conventional,2.63
2019,February,2/23/2019,3/1/2019,MidWest,Medium White,Per Carton,Conventional,0.89
2019,February,2/23/2019,3/1/2019,National,Extra Large Brown,Per Carton,Organic,4.79
2019,February,2/23/2019,3/1/2019,National,Large Brown,Per Carton,Organic,2.48
2019,February,2/23/2019,3/1/2019,National,Large Brown,Per Carton,Organic,4.05
2019,February,2/23/2019,3/1/2019,National,Large Brown,Per Carton,Conventional,2.61
2019,February,2/23/2019,3/1/2019,National,Extra Large White,Per Carton,Conventional,1.14
2019,February,2/23/2019,3/1/2019,National,Extra Large White,Per Carton,Conventional,2
2019,February,2/23/2019,3/1/2019,National,Extra Large White,Per Carton,Organic,4.19
2019,February,2/23/2019,3/1/2019,National,Large White,Per Carton,Organic,2.49
2019,February,2/23/2019,3/1/2019,National,Large White,Per Carton,Conventional,1.89
2019,February,2/23/2019,3/1/2019,National,Large White,Per Carton,Conventional,2.52
2019,February,2/23/2019,3/1/2019,NorthEast,Extra Large Brown,Per Carton,Organic,4.79
2019,February,2/23/2019,3/1/2019,NorthEast,Large Brown,Per Carton,Organic,3.21
2019,February,2/23/2019,3/1/2019,NorthEast,Large Brown,Per Carton,Organic,4.04
2019,February,2/23/2019,3/1/2019,NorthEast,Large Brown,Per Carton,Conventional,2.5
2019,February,2/23/2019,3/1/2019,NorthEast,Extra Large White,Per Carton,Organic,4.19
2019,February,2/23/2019,3/1/2019,NorthEast,Large White,Per Carton,Organic,2.49
2019,February,2/23/2019,3/1/2019,NorthEast,Large White,Per Carton,Conventional,1.78
2019,February,2/23/2019,3/1/2019,NorthEast,Large White,Per Carton,Conventional,2.53
2019,February,2/23/2019,3/1/2019,NorthEast,Medium White,Per Carton,Conventional,1
2019,February,2/23/2019,3/1/2019,NorthWest,Large Brown,Per Carton,Organic,3.99
2019,February,2/23/2019,3/1/2019,NorthWest,Large White,Per Carton,Conventional,1.45
2019,February,2/23/2019,3/1/2019,SouthCentral,Large Brown,Per Carton,Organic,2.45
2019,February,2/23/2019,3/1/2019,SouthCentral,Large Brown,Per Carton,Organic,3.99
2019,February,2/23/2019,3/1/2019,SouthCentral,Large Brown,Per Carton,Conventional,2
2019,February,2/23/2019,3/1/2019,SouthCentral,Extra Large White,Per Carton,Conventional,1.25
2019,February,2/23/2019,3/1/2019,SouthCentral,Extra Large White,Per Carton,Conventional,1.99
2019,February,2/23/2019,3/1/2019,SouthCentral,Large White,Per Carton,Conventional,4.49
2019,February,2/23/2019,3/1/2019,SouthCentral,Large White,Per Carton,Conventional,2.49
2019,February,2/23/2019,3/1/2019,SouthEast,Extra Large Brown,Per Carton,Organic,4.79
2019,February,2/23/2019,3/1/2019,SouthEast,Large Brown,Per Carton,Organic,2.45
2019,February,2/23/2019,3/1/2019,SouthEast,Large Brown,Per Carton,Organic,4.12
2019,February,2/23/2019,3/1/2019,SouthEast,Extra Large White,Per Carton,Conventional,1.99
2019,February,2/23/2019,3/1/2019,SouthEast,Large White,Per Carton,Conventional,0.99
2019,February,2/23/2019,3/1/2019,SouthEast,Large White,Per Carton,Conventional,2.39
2019,February,2/23/2019,3/1/2019,SouthEast,Medium White,Per Carton,Conventional,1
2019,February,2/23/2019,3/1/2019,SouthWest,Large Brown,Per Carton,Organic,2.31
2019,February,2/23/2019,3/1/2019,SouthWest,Large Brown,Per Carton,Organic,3.99
2019,February,2/23/2019,3/1/2019,SouthWest,Large Brown,Per Carton,Conventional,2.5
2019,February,2/23/2019,3/1/2019,SouthWest,Large White,Per Carton,Conventional,2.11
2019,February,2/23/2019,3/1/2019,SouthWest,Large White,Per Carton,Conventional,2.99
2019,February,2/23/2019,3/1/2019,SouthWest,Medium White,Per Carton,Conventional,1.35
2019,March,3/2/2019,3/8/2019,Alaska,Large Brown,Per Carton,Organic,2.98
2019,March,3/2/2019,3/8/2019,Alaska,Large White,Per Carton,Conventional,1.25
2019,March,3/2/2019,3/8/2019,Alaska,Large White,Per Carton,Conventional,4.49
2019,March,3/2/2019,3/8/2019,Hawaii,Large White,Per Carton,Conventional,1.49
2019,March,3/2/2019,3/8/2019,Hawaii,Medium White,Per Carton,Conventional,2
2019,March,3/2/2019,3/8/2019,MidWest,Extra Large Brown,Per Carton,Organic,3.26
2019,March,3/2/2019,3/8/2019,MidWest,Large Brown,Per Carton,Organic,2.92
2019,March,3/2/2019,3/8/2019,MidWest,Large Brown,Per Carton,Conventional,2.99
2019,March,3/2/2019,3/8/2019,MidWest,Large Brown,Per Carton,Organic,3
2019,March,3/2/2019,3/8/2019,MidWest,Large White,Per Carton,Conventional,1.17
2019,March,3/2/2019,3/8/2019,MidWest,Large White,Per Carton,Conventional,2.66
2019,March,3/2/2019,3/8/2019,MidWest,Medium White,Per Carton,Conventional,0.99
2019,March,3/2/2019,3/8/2019,National,Extra Large Brown,Per Carton,Organic,3.22
2019,March,3/2/2019,3/8/2019,National,Large Brown,Per Carton,Organic,2.83
2019,March,3/2/2019,3/8/2019,National,Large Brown,Per Carton,Conventional,1.89
2019,March,3/2/2019,3/8/2019,National,Large Brown,Per Carton,Conventional,3.2
2019,March,3/2/2019,3/8/2019,National,Large Brown,Per Carton,Organic,3.67
2019,March,3/2/2019,3/8/2019,National,Large Brown,Per Carton,Conventional,2.5
2019,March,3/2/2019,3/8/2019,National,Large White,Per Carton,Organic,2.87
2019,March,3/2/2019,3/8/2019,National,Large White,Per Carton,Conventional,1.29
2019,March,3/2/2019,3/8/2019,National,Large White,Per Carton,Conventional,2.44
2019,March,3/2/2019,3/8/2019,National,Large White,Per Carton,Organic,2.66
2019,March,3/2/2019,3/8/2019,National,Large White,Per Carton,Conventional,2.91
2019,March,3/2/2019,3/8/2019,NorthEast,Large Brown,Per Carton,Organic,3.02
2019,March,3/2/2019,3/8/2019,NorthEast,Large Brown,Per Carton,Conventional,3.5
2019,March,3/2/2019,3/8/2019,NorthEast,Large Brown,Per Carton,Organic,4.07
2019,March,3/2/2019,3/8/2019,NorthEast,Large Brown,Per Carton,Conventional,2.5
2019,March,3/2/2019,3/8/2019,NorthEast,Large White,Per Carton,Organic,2.78
2019,March,3/2/2019,3/8/2019,NorthEast,Large White,Per Carton,Conventional,2.04
2019,March,3/2/2019,3/8/2019,NorthEast,Large White,Per Carton,Conventional,2.32
2019,March,3/2/2019,3/8/2019,NorthEast,Large White,Per Carton,Organic,2.66
2019,March,3/2/2019,3/8/2019,NorthEast,Large White,Per Carton,Conventional,2.91
2019,March,3/2/2019,3/8/2019,NorthEast,Medium White,Per Carton,Conventional,0.9
2019,March,3/2/2019,3/8/2019,NorthWest,Large Brown,Per Carton,Organic,3.99
2019,March,3/2/2019,3/8/2019,NorthWest,Large White,Per Carton,Conventional,1.37
2019,March,3/2/2019,3/8/2019,NorthWest,Large White,Per Carton,Conventional,2.99
2019,March,3/2/2019,3/8/2019,NorthWest,Medium White,Per Carton,Conventional,0.9
2019,March,3/2/2019,3/8/2019,SouthCentral,Extra Large Brown,Per Carton,Organic,2.32
2019,March,3/2/2019,3/8/2019,SouthCentral,Large Brown,Per Carton,Organic,2.43
2019,March,3/2/2019,3/8/2019,SouthCentral,Large Brown,Per Carton,Conventional,1.89
2019,March,3/2/2019,3/8/2019,SouthCentral,Large Brown,Per Carton,Organic,2.99
2019,March,3/2/2019,3/8/2019,SouthCentral,Large White,Per Carton,Conventional,0.98
2019,March,3/2/2019,3/8/2019,SouthCentral,Large White,Per Carton,Conventional,2.07
2019,March,3/2/2019,3/8/2019,SouthEast,Extra Large Brown,Per Carton,Organic,3.99
2019,March,3/2/2019,3/8/2019,SouthEast,Large Brown,Per Carton,Organic,2.96
2019,March,3/2/2019,3/8/2019,SouthEast,Large White,Per Carton,Organic,2.99
2019,March,3/2/2019,3/8/2019,SouthEast,Large White,Per Carton,Conventional,1.03
2019,March,3/2/2019,3/8/2019,SouthEast,Large White,Per Carton,Conventional,2.43
2019,March,3/2/2019,3/8/2019,SouthEast,Medium White,Per Carton,Conventional,0.79
2019,March,3/2/2019,3/8/2019,SouthWest,Large Brown,Per Carton,Organic,2.35
2019,March,3/2/2019,3/8/2019,SouthWest,Large Brown,Per Carton,Organic,3.99
2019,March,3/2/2019,3/8/2019,SouthWest,Large White,Per Carton,Conventional,1.95
2019,March,3/2/2019,3/8/2019,SouthWest,Large White,Per Carton,Conventional,2.89
2019,March,3/2/2019,3/8/2019,SouthWest,Medium White,Per Carton,Conventional,0.8
2019,March,3/9/2019,3/15/2019,Alaska,Large Brown,Per Carton,Organic,3
2019,March,3/9/2019,3/15/2019,Alaska,Large Brown,Per Carton,Organic,5.99
2019,March,3/9/2019,3/15/2019,Alaska,Large White,Per Carton,Conventional,2.5
2019,March,3/9/2019,3/15/2019,Hawaii,Large Brown,Per Carton,Organic,2.98
2019,March,3/9/2019,3/15/2019,MidWest,Large Brown,Per Carton,Organic,4.18
2019,March,3/9/2019,3/15/2019,MidWest,Large White,Per Carton,Organic,1.5
2019,March,3/9/2019,3/15/2019,MidWest,Large White,Per Carton,Conventional,0.88
2019,March,3/9/2019,3/15/2019,MidWest,Large White,Per Carton,Conventional,2.52
2019,March,3/9/2019,3/15/2019,National,Large Brown,Per Carton,Organic,2.92
2019,March,3/9/2019,3/15/2019,National,Large Brown,Per Carton,Conventional,1.99
2019,March,3/9/2019,3/15/2019,National,Large Brown,Per Carton,Conventional,2.5
2019,March,3/9/2019,3/15/2019,National,Large Brown,Per Carton,Organic,3.9
2019,March,3/9/2019,3/15/2019,National,Large Brown,Per Carton,Conventional,2.15
2019,March,3/9/2019,3/15/2019,National,Extra Large White,Per Carton,Conventional,2.99
2019,March,3/9/2019,3/15/2019,National,Large White,Per Carton,Organic,1.5
2019,March,3/9/2019,3/15/2019,National,Large White,Per Carton,Conventional,1.53
2019,March,3/9/2019,3/15/2019,National,Large White,Per Carton,Conventional,2.54
2019,March,3/9/2019,3/15/2019,National,Large White,Per Carton,Organic,3.99
2019,March,3/9/2019,3/15/2019,NorthEast,Large Brown,Per Carton,Organic,2.97
2019,March,3/9/2019,3/15/2019,NorthEast,Large Brown,Per Carton,Conventional,2.5
2019,March,3/9/2019,3/15/2019,NorthEast,Large Brown,Per Carton,Organic,3.62
2019,March,3/9/2019,3/15/2019,NorthEast,Large Brown,Per Carton,Conventional,2.14
2019,March,3/9/2019,3/15/2019,NorthEast,Large White,Per Carton,Conventional,1.63
2019,March,3/9/2019,3/15/2019,NorthEast,Large White,Per Carton,Conventional,2.95
2019,March,3/9/2019,3/15/2019,NorthEast,Medium White,Per Carton,Conventional,0.88
2019,March,3/9/2019,3/15/2019,NorthWest,Large Brown,Per Carton,Organic,3
2019,March,3/9/2019,3/15/2019,NorthWest,Large Brown,Per Carton,Conventional,1.99
2019,March,3/9/2019,3/15/2019,NorthWest,Large White,Per Carton,Conventional,0.79
2019,March,3/9/2019,3/15/2019,NorthWest,Large White,Per Carton,Conventional,2.99
2019,March,3/9/2019,3/15/2019,NorthWest,Medium White,Per Carton,Conventional,0.9
2019,March,3/9/2019,3/15/2019,SouthCentral,Large Brown,Per Carton,Organic,2.32
2019,March,3/9/2019,3/15/2019,SouthCentral,Large Brown,Per Carton,Organic,3.99
2019,March,3/9/2019,3/15/2019,SouthCentral,Large White,Per Carton,Conventional,1.48
2019,March,3/9/2019,3/15/2019,SouthCentral,Large White,Per Carton,Conventional,2.06
2019,March,3/9/2019,3/15/2019,SouthEast,Large Brown,Per Carton,Organic,2.29
2019,March,3/9/2019,3/15/2019,SouthEast,Large Brown,Per Carton,Organic,3.99
2019,March,3/9/2019,3/15/2019,SouthEast,Large Brown,Per Carton,Conventional,2.22
2019,March,3/9/2019,3/15/2019,SouthEast,Large White,Per Carton,Conventional,0.97
2019,March,3/9/2019,3/15/2019,SouthEast,Large White,Per Carton,Conventional,2.38
2019,March,3/9/2019,3/15/2019,SouthWest,Large Brown,Per Carton,Organic,2.58
2019,March,3/9/2019,3/15/2019,SouthWest,Large Brown,Per Carton,Organic,3.99
2019,March,3/9/2019,3/15/2019,SouthWest,Extra Large White,Per Carton,Conventional,2.99
2019,March,3/9/2019,3/15/2019,SouthWest,Large White,Per Carton,Conventional,1.63
2019,March,3/9/2019,3/15/2019,SouthWest,Large White,Per Carton,Conventional,3.42
2019,March,3/9/2019,3/15/2019,SouthWest,Large White,Per Carton,Organic,3.99
2019,March,3/9/2019,3/15/2019,SouthWest,Medium White,Per Carton,Conventional,0.97
2019,March,3/16/2019,3/22/2019,Alaska,Large Brown,Per Carton,Organic,3.99
2019,March,3/16/2019,3/22/2019,Hawaii,Large Brown,Per Carton,Organic,3.99
2019,March,3/16/2019,3/22/2019,Hawaii,Large White,Per Carton,Conventional,3
2019,March,3/16/2019,3/22/2019,MidWest,Large Brown,Per Carton,Organic,2.56
2019,March,3/16/2019,3/22/2019,MidWest,Large Brown,Per Carton,Conventional,0.99
2019,March,3/16/2019,3/22/2019,MidWest,Large Brown,Per Carton,Conventional,1.29
2019,March,3/16/2019,3/22/2019,MidWest,Large Brown,Per Carton,Organic,3.77
2019,March,3/16/2019,3/22/2019,MidWest,Large Brown,Per Carton,Conventional,2.86
2019,March,3/16/2019,3/22/2019,MidWest,Extra Large White,Per Carton,Conventional,2.51
2019,March,3/16/2019,3/22/2019,MidWest,Large White,Per Carton,Conventional,0.89
2019,March,3/16/2019,3/22/2019,MidWest,Large White,Per Carton,Conventional,2.33
2019,March,3/16/2019,3/22/2019,National,Extra Large Brown,Per Carton,Organic,4.99
2019,March,3/16/2019,3/22/2019,National,Extra Large Brown,Per Carton,Conventional,3
2019,March,3/16/2019,3/22/2019,National,Large Brown,Per Carton,Organic,2.58
2019,March,3/16/2019,3/22/2019,National,Large Brown,Per Carton,Conventional,0.99
2019,March,3/16/2019,3/22/2019,National,Large Brown,Per Carton,Conventional,1.29
2019,March,3/16/2019,3/22/2019,National,Large Brown,Per Carton,Organic,3.96
2019,March,3/16/2019,3/22/2019,National,Large Brown,Per Carton,Conventional,2.58
2019,March,3/16/2019,3/22/2019,National,Extra Large White,Per Carton,Conventional,2.51
2019,March,3/16/2019,3/22/2019,National,Extra Large White,Per Carton,Conventional,2.76
